Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2016-03-10,22.913026809692383,27.946500778198242,36.308414459228516,106.48436737060547,45.798213958740234,0.7755305171012878,13.678667068481445
2016-03-11,23.159893035888672,28.480499267578125,36.93820571899414,108.55810546875,46.695709228515625,0.7887496948242188,13.833333015441895
2016-03-14,23.21878433227539,28.668500900268555,37.20450973510742,109.03433990478516,46.78369140625,0.790708065032959,14.34333324432373
2016-03-15,23.68532371520996,28.85099983215332,37.22087097167969,109.80827331542969,47.15325164794922,0.7867912650108337,14.555999755859375
2016-03-16,24.000131607055664,28.713499069213867,37.55759048461914,111.3065185546875,47.82196807861328,0.8102920055389404,14.795332908630371
2016-03-17,23.961633682250977,27.972000122070312,37.613128662109375,110.1555404663086,48.0947380065918,0.8034374713897705,15.092000007629395
2016-03-18,23.988815307617188,27.604000091552734,37.46088409423828,110.58219909667969,47.06526565551758,0.8276730179786682,15.515999794006348
2016-03-21,23.98654556274414,27.698999404907227,37.795623779296875,110.97908782958984,47.39082336425781,0.830120861530304,15.887999534606934
2016-03-22,24.170000076293945,28.02400016784668,37.690982818603516,111.37598419189453,47.57560348510742,0.8286522030830383,15.616000175476074
2016-03-23,24.03636932373047,28.48150062561035,37.567501068115234,111.66371154785156,47.48762130737305,0.8428508043289185,14.838666915893555
2016-03-24,23.932186126708984,29.147499084472656,37.432613372802734,112.16975402832031,47.698787689208984,0.8440746665000916,15.183333396911621
2016-03-28,23.823482513427734,28.993499755859375,37.35525894165039,112.80477905273438,47.1092643737793,0.8526425361633301,15.350666999816895
2016-03-29,24.387413024902344,29.69300079345703,37.98058319091797,115.2356948852539,48.13872146606445,0.8663514256477356,15.342000007629395
2016-03-30,24.813199996948242,29.934499740600586,38.10208511352539,113.80690002441406,48.437896728515625,0.8754092454910278,15.12600040435791
2016-03-31,24.684099197387695,29.68199920654297,37.83231735229492,113.2115707397461,48.59626770019531,0.8722266554832458,15.317999839782715
2016-04-01,24.910585403442383,29.924999237060547,38.16804122924805,115.15631103515625,48.895423889160156,0.884956419467926,15.839332580566406
2016-04-04,25.166507720947266,29.659500122070312,37.942413330078125,111.67364501953125,48.77225875854492,0.8763883113861084,16.465999603271484
2016-04-05,24.86981964111328,29.30699920654297,37.61759567260742,111.34622192382812,48.006752014160156,0.875164270401001,17.031333923339844
2016-04-06,25.130271911621094,30.104000091552734,38.08869934082031,112.82461547851562,48.499481201171875,0.8763883113861084,17.69466781616211
2016-04-07,24.582191467285156,29.571500778198242,37.6944580078125,112.75517272949219,47.91875076293945,0.8673307299613953,17.14666748046875
2016-04-08,24.6093692779541,29.729999542236328,37.6622200012207,109.76858520507812,47.883567810058594,0.8729612231254578,16.67133331298828
2016-04-11,24.69089698791504,29.796499252319336,37.56650924682617,108.14136505126953,47.78676986694336,0.8783466815948486,16.661333084106445
2016-04-12,25.01250648498535,30.15850067138672,37.902740478515625,109.74874877929688,48.08594512939453,0.8773676156997681,16.521333694458008
2016-04-13,25.3748722076416,30.740999221801758,38.27912139892578,109.64952087402344,48.70185852050781,0.8993995785713196,16.968666076660156
2016-04-14,25.38846206665039,31.037500381469727,38.45169448852539,109.97694396972656,48.710662841796875,0.9018476605415344,16.790666580200195
2016-04-15,24.878873825073242,31.29450035095215,38.68031311035156,108.78630828857422,48.9658203125,0.9089471101760864,16.96733283996582
2016-04-18,24.34211540222168,31.767499923706055,39.061161041259766,109.5899887084961,49.67853546142578,0.9050300717353821,16.92533302307129
2016-04-19,24.213027954101562,31.395000457763672,38.49434280395508,111.41566467285156,49.6169319152832,0.8888733386993408,16.4913330078125
2016-04-20,24.262853622436523,31.649499893188477,38.428382873535156,111.5446548461914,48.91304016113281,0.892300546169281,16.6646671295166
2016-04-21,24.000131607055664,31.549999237060547,38.68031311035156,112.55670928955078,49.08020782470703,0.8913213014602661,16.55266761779785
2016-04-22,23.9344539642334,31.024999618530273,36.58612060546875,109.69913482666016,45.56064987182617,0.8878941535949707,16.916667938232422
2016-04-25,23.798564910888672,31.309999465942383,36.80629348754883,109.24272155761719,45.85102462768555,0.892300546169281,16.788000106811523
2016-04-26,23.633230209350586,30.8439998626709,35.9712028503418,107.91316223144531,45.2614860534668,0.8930349349975586,16.916000366210938
2016-04-27,22.15431785583496,30.328500747680664,35.77730178833008,108.04214477539062,44.8215446472168,0.9133532643318176,16.764667510986328
2016-04-28,21.477144241333008,30.100000381469727,34.96402359008789,115.82110595703125,43.90645980834961,0.8861804008483887,16.513999938964844
2016-04-29,21.230274200439453,32.97949981689453,35.1038703918457,116.66448974609375,43.88007736206055,0.8697786927223206,16.05066680908203
2016-05-02,21.20762825012207,34.192501068115234,35.42769241333008,117.64676666259766,44.531185150146484,0.8812844753265381,16.1200008392334
2016-05-03,21.55640983581543,33.566001892089844,35.13163375854492,116.51564025878906,43.800872802734375,0.8707581162452698,15.48799991607666
2016-05-04,21.332195281982422,33.54499816894531,35.276939392089844,117.14073181152344,43.88007736206055,0.8509290814399719,14.837332725524902
2016-05-05,21.245607376098633,32.954498291015625,35.442569732666016,116.8926773071289,43.941673278808594,0.8560696840286255,14.10200023651123
2016-05-06,21.12712287902832,33.6974983215332,35.96177673339844,118.55960845947266,44.337608337402344,0.8648828864097595,14.328666687011719
2016-05-09,21.14307403564453,33.98749923706055,36.15766525268555,118.3115463256836,44.056034088134766,0.8636586666107178,13.928000450134277
2016-05-10,21.286619186401367,35.153499603271484,36.665958404541016,119.56173706054688,44.89194869995117,0.880305290222168,13.912667274475098
2016-05-11,21.07927131652832,35.6614990234375,36.22807693481445,118.58936309814453,44.9183464050293,0.8827531337738037,13.93066692352295
2016-05-12,20.584815979003906,35.89649963378906,36.1050910949707,119.34345245361328,45.32309341430664,0.8707581162452698,13.8186674118042
2016-05-13,20.625831604003906,35.49599838256836,35.94441604614258,118.87710571289062,44.94474411010742,1.0031955242156982,13.840666770935059
2016-05-16,21.391435623168945,35.53300094604492,36.21567916870117,117.74598693847656,45.604644775390625,1.032815933227539,13.88599967956543
2016-05-17,21.30257797241211,34.76350021362305,35.714317321777344,116.43627166748047,44.75404739379883,1.0350197553634644,13.644000053405762
2016-05-18,21.546384811401367,34.872501373291016,35.79316329956055,116.73393249511719,45.01987075805664,1.0614583492279053,14.07800006866455
2016-05-19,21.464351654052734,34.92599868774414,35.47232437133789,115.90047454833984,44.58570098876953,1.0661091804504395,14.347332954406738
2016-05-20,21.69676971435547,35.13999938964844,35.78969192504883,116.43627166748047,44.85151672363281,1.085204005241394,14.685333251953125
2016-05-23,21.97247886657715,34.837501525878906,35.56852722167969,115.0670166015625,44.32875061035156,1.086917519569397,14.414667129516602
2016-05-24,22.30743408203125,35.209999084472656,36.35105895996094,116.78353881835938,45.71097946166992,1.1133019924163818,14.52733325958252
2016-05-25,22.699350357055664,35.41749954223633,36.602481842041016,116.97206115722656,46.180572509765625,1.1086386442184448,14.638667106628418
2016-05-26,22.879362106323242,35.74549865722656,36.54446029663086,118.53975677490234,45.976783752441406,1.1204196214675903,15.008000373840332
2016-05-27,22.865684509277344,35.61199951171875,37.073585510253906,118.45046997070312,46.357784271240234,1.1265554428100586,14.869333267211914
2016-05-31,22.754045486450195,36.13949966430664,37.13557815551758,117.8849105834961,46.960296630859375,1.146681308746338,14.881999969482422
2016-06-01,22.435033798217773,35.97200012207031,37.11623764038086,117.85513305664062,46.827396392822266,1.148890495300293,14.637332916259766
2016-06-02,22.266422271728516,36.4119987487793,36.90845489501953,118.00395965576172,46.49955749511719,1.156989336013794,14.597332954406738
2016-06-03,22.311994552612305,36.277000427246094,36.491397857666016,117.54755401611328,45.8881721496582,1.1407909393310547,14.599332809448242
2016-06-06,22.473773956298828,36.33649826049805,36.20378112792969,117.86505889892578,46.18944549560547,1.134900450706482,14.711999893188477
2016-06-07,22.56491470336914,36.1870002746582,36.254852294921875,116.84308624267578,46.16285705566406,1.1371092796325684,15.489333152770996
2016-06-08,22.544403076171875,36.332000732421875,36.842002868652344,117.46817016601562,46.10969161987305,1.1334275007247925,15.701333045959473
2016-06-09,22.70618438720703,36.38249969482422,36.82167053222656,117.63684844970703,45.7375602722168,1.1628801822662354,15.290666580200195
2016-06-10,22.51934051513672,35.89550018310547,36.35899353027344,115.71194458007812,45.613502502441406,1.1339185237884521,14.586000442504883
2016-06-13,22.17983055114746,35.762001037597656,36.29403305053711,113.062744140625,44.42620849609375,1.1483995914459229,14.524666786193848
2016-06-14,22.207170486450195,35.96500015258789,36.36197280883789,114.04505157470703,44.15153503417969,1.1506083011627197,14.330666542053223
2016-06-15,22.13425636291504,35.7130012512207,36.30940628051758,113.70768737792969,44.027488708496094,1.1623891592025757,14.513333320617676
2016-06-16,22.227684020996094,35.8754997253418,35.91565704345703,113.49931335449219,44.647727966308594,1.1670525074005127,14.528667449951172
2016-06-17,21.721837997436523,35.31949996948242,34.92385482788086,112.1399917602539,44.41735076904297,1.146681308746338,14.364666938781738
2016-06-20,21.669422149658203,35.70050048828125,35.01708221435547,112.48726654052734,44.36417770385742,1.1672978401184082,14.646666526794434
2016-06-21,21.853994369506836,35.79100036621094,35.15345764160156,113.48939514160156,45.3565673828125,1.1601804494857788,14.640666961669922
2016-06-22,21.771963119506836,35.529998779296875,35.23230743408203,113.0230484008789,45.179351806640625,1.159198522567749,13.11066722869873
2016-06-23,21.89728355407715,36.104000091552734,35.450496673583984,114.18394470214844,45.994510650634766,1.1901235580444336,13.09333324432373
2016-06-24,21.282066345214844,34.948001861572266,33.979164123535156,111.20731353759766,44.15153503417969,1.1223833560943604,12.876667022705078
2016-06-27,20.9721736907959,34.56800079345703,33.777828216552734,108.12151336669922,42.911075592041016,1.1103565692901611,13.236666679382324
2016-06-28,21.325359344482422,35.397499084472656,34.27967834472656,111.82246398925781,43.80597686767578,1.1265554428100586,13.452667236328125
2016-06-29,21.509923934936523,35.779998779296875,34.47456741333008,113.27111053466797,44.78063201904297,1.1449627876281738,14.012666702270508
2016-06-30,21.783357620239258,35.78099822998047,34.88814926147461,113.39017486572266,45.33883285522461,1.1537994146347046,14.152000427246094
2016-07-01,21.84943199157715,36.284000396728516,35.22139358520508,113.30087280273438,45.3299674987793,1.1452085971832275,14.433333396911621
2016-07-05,21.64436149597168,36.404998779296875,34.95559310913086,113.31079864501953,45.33883285522461,1.1621439456939697,14.26533317565918
2016-07-06,21.76740074157715,36.88050079345703,35.15791702270508,115.79132843017578,45.524906158447266,1.1695066690444946,14.295999526977539
2016-07-07,21.86082649230957,36.82849884033203,35.073123931884766,114.94794464111328,45.524906158447266,1.1999406814575195,14.395999908447266
